HourUTC,PriceArea,SpotPriceDKK,Date,Radius Elnet A/S DT_A_02,Radius Elnet A/S DT_A_03,Radius Elnet A/S DT_B_01,Radius Elnet A/S DT_B_02,Radius Elnet A/S DT_C_01,N1 A-høj,N1 A-lav,N1 A-lav 200 GWh,N1 B 20 GWh,N1 B-Høj,N1 B-lav,N1 C-time
2021-01-05 12:00:00,DK2,463.309998,2021-01-05,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-05 13:00:00,DK1,460.339996,2021-01-05,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-05 13:00:00,DK2,461.450012,2021-01-05,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-05 14:00:00,DK2,464.950012,2021-01-05,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-05 14:00:00,DK1,464.950012,2021-01-05,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-05 15:00:00,DK1,477.970001,2021-01-05,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-05 15:00:00,DK2,477.970001,2021-01-05,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-05 16:00:00,DK1,487.929993,2021-01-05,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-05 16:00:00,DK2,487.929993,2021-01-05,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-05 17:00:00,DK2,447.25,2021-01-05,38.4,51.0,150.10000000000002,193.89999999999998,630.7,,,,,,,
2021-01-05 17:00:00,DK1,447.25,2021-01-05,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,1056.2
2021-01-05 18:00:00,DK1,406.559998,2021-01-05,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,1056.2
2021-01-05 18:00:00,DK2,406.559998,2021-01-05,38.4,51.0,150.10000000000002,193.89999999999998,630.7,,,,,,,
2021-01-05 19:00:00,DK1,303.320007,2021-01-05,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,1056.2
2021-01-05 19:00:00,DK2,303.320007,2021-01-05,38.4,51.0,150.10000000000002,193.89999999999998,630.7,,,,,,,
2021-01-05 20:00:00,DK2,294.540009,2021-01-05,25.0,34.2,94.8,126.8,236.3,,,,,,,
2021-01-05 20:00:00,DK1,294.540009,2021-01-05,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-05 21:00:00,DK1,238.460007,2021-01-05,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-05 21:00:00,DK2,238.460007,2021-01-05,25.0,34.2,94.8,126.8,236.3,,,,,,,
2021-01-05 22:00:00,DK2,217.259995,2021-01-05,25.0,34.2,94.8,126.8,236.3,,,,,,,
2021-01-05 22:00:00,DK1,217.259995,2021-01-05,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-05 23:00:00,DK1,221.880005,2021-01-05,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-05 23:00:00,DK2,221.880005,2021-01-05,25.0,34.2,94.8,126.8,236.3,,,,,,,
2021-01-06 00:00:00,DK2,213.619995,2021-01-06,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-06 00:00:00,DK1,213.619995,2021-01-06,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-06 01:00:00,DK1,209.080002,2021-01-06,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-06 01:00:00,DK2,209.080002,2021-01-06,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-06 02:00:00,DK2,208.119995,2021-01-06,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-06 02:00:00,DK1,208.119995,2021-01-06,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-06 03:00:00,DK1,209.449997,2021-01-06,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-06 03:00:00,DK2,209.449997,2021-01-06,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-06 04:00:00,DK1,215.699997,2021-01-06,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-06 04:00:00,DK2,215.699997,2021-01-06,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-06 05:00:00,DK2,228.5,2021-01-06,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-06 05:00:00,DK1,228.5,2021-01-06,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-06 06:00:00,DK1,264.350006,2021-01-06,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-06 06:00:00,DK2,264.350006,2021-01-06,25.0,34.2,94.8,126.8,236.3,,,,,,,
2021-01-06 07:00:00,DK1,291.420013,2021-01-06,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-06 07:00:00,DK2,291.420013,2021-01-06,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-06 08:00:00,DK1,311.5,2021-01-06,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-06 08:00:00,DK2,311.5,2021-01-06,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-06 09:00:00,DK2,342.670013,2021-01-06,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-06 09:00:00,DK1,342.670013,2021-01-06,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-06 10:00:00,DK1,336.720001,2021-01-06,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-06 10:00:00,DK2,336.720001,2021-01-06,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-06 11:00:00,DK2,343.709991,2021-01-06,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-06 11:00:00,DK1,343.709991,2021-01-06,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-06 12:00:00,DK1,352.190002,2021-01-06,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-06 12:00:00,DK2,352.190002,2021-01-06,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-06 13:00:00,DK1,381.640015,2021-01-06,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-06 13:00:00,DK2,381.640015,2021-01-06,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-06 14:00:00,DK2,408.350006,2021-01-06,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-06 14:00:00,DK1,408.350006,2021-01-06,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-06 15:00:00,DK1,434.380005,2021-01-06,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-06 15:00:00,DK2,434.380005,2021-01-06,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-06 16:00:00,DK2,445.76001,2021-01-06,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-06 16:00:00,DK1,445.76001,2021-01-06,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-06 17:00:00,DK1,414.070007,2021-01-06,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,1056.2
2021-01-06 17:00:00,DK2,414.070007,2021-01-06,38.4,51.0,150.10000000000002,193.89999999999998,630.7,,,,,,,
2021-01-06 18:00:00,DK2,373.76001,2021-01-06,38.4,51.0,150.10000000000002,193.89999999999998,630.7,,,,,,,
2021-01-06 18:00:00,DK1,373.76001,2021-01-06,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,1056.2
2021-01-06 19:00:00,DK1,296.329987,2021-01-06,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,1056.2
2021-01-06 19:00:00,DK2,296.329987,2021-01-06,38.4,51.0,150.10000000000002,193.89999999999998,630.7,,,,,,,
2021-01-06 20:00:00,DK1,297.0,2021-01-06,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-06 20:00:00,DK2,297.0,2021-01-06,25.0,34.2,94.8,126.8,236.3,,,,,,,
2021-01-06 21:00:00,DK2,287.850006,2021-01-06,25.0,34.2,94.8,126.8,236.3,,,,,,,
2021-01-06 21:00:00,DK1,287.850006,2021-01-06,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-06 22:00:00,DK1,241.740005,2021-01-06,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-06 22:00:00,DK2,241.740005,2021-01-06,25.0,34.2,94.8,126.8,236.3,,,,,,,
2021-01-06 23:00:00,DK2,320.440002,2021-01-06,25.0,34.2,94.8,126.8,236.3,,,,,,,
2021-01-06 23:00:00,DK1,320.440002,2021-01-06,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-07 00:00:00,DK1,304.230011,2021-01-07,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-07 00:00:00,DK2,304.230011,2021-01-07,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-07 01:00:00,DK2,291.51001,2021-01-07,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-07 01:00:00,DK1,291.51001,2021-01-07,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-07 02:00:00,DK1,295.899994,2021-01-07,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-07 02:00:00,DK2,295.899994,2021-01-07,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-07 03:00:00,DK1,307.049988,2021-01-07,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-07 03:00:00,DK2,307.049988,2021-01-07,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-07 04:00:00,DK2,338.73999,2021-01-07,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-07 04:00:00,DK1,338.73999,2021-01-07,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-07 05:00:00,DK1,416.320007,2021-01-07,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-07 05:00:00,DK2,416.320007,2021-01-07,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-07 06:00:00,DK2,504.320007,2021-01-07,25.0,34.2,94.8,126.8,236.3,,,,,,,
2021-01-07 06:00:00,DK1,504.320007,2021-01-07,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-07 07:00:00,DK1,628.02002,2021-01-07,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-07 07:00:00,DK2,643.48999,2021-01-07,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-07 08:00:00,DK1,623.780029,2021-01-07,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-07 08:00:00,DK2,623.780029,2021-01-07,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-07 09:00:00,DK2,613.210022,2021-01-07,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-07 09:00:00,DK1,613.210022,2021-01-07,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-07 10:00:00,DK1,639.619995,2021-01-07,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-07 10:00:00,DK2,639.619995,2021-01-07,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-07 11:00:00,DK2,630.099976,2021-01-07,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-07 11:00:00,DK1,630.099976,2021-01-07,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-07 12:00:00,DK1,612.099976,2021-01-07,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-07 12:00:00,DK2,612.099976,2021-01-07,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-07 13:00:00,DK1,584.799988,2021-01-07,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-07 13:00:00,DK2,584.799988,2021-01-07,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-07 14:00:00,DK2,606.73999,2021-01-07,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-07 14:00:00,DK1,606.73999,2021-01-07,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-07 15:00:00,DK1,667.070007,2021-01-07,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-07 15:00:00,DK2,667.070007,2021-01-07,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-07 16:00:00,DK2,743.830017,2021-01-07,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-07 16:00:00,DK1,743.159973,2021-01-07,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-07 17:00:00,DK1,629.429993,2021-01-07,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,1056.2
2021-01-07 17:00:00,DK2,672.650024,2021-01-07,38.4,51.0,150.10000000000002,193.89999999999998,630.7,,,,,,,
2021-01-07 18:00:00,DK1,578.630005,2021-01-07,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,1056.2
2021-01-07 18:00:00,DK2,597.150024,2021-01-07,38.4,51.0,150.10000000000002,193.89999999999998,630.7,,,,,,,
2021-01-07 19:00:00,DK2,496.880005,2021-01-07,38.4,51.0,150.10000000000002,193.89999999999998,630.7,,,,,,,
2021-01-07 19:00:00,DK1,484.980011,2021-01-07,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,1056.2
2021-01-07 20:00:00,DK1,441.309998,2021-01-07,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-07 20:00:00,DK2,441.309998,2021-01-07,25.0,34.2,94.8,126.8,236.3,,,,,,,
2021-01-07 21:00:00,DK2,433.359985,2021-01-07,25.0,34.2,94.8,126.8,236.3,,,,,,,
2021-01-07 21:00:00,DK1,433.359985,2021-01-07,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-07 22:00:00,DK1,388.649994,2021-01-07,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-07 22:00:00,DK2,388.649994,2021-01-07,25.0,34.2,94.8,126.8,236.3,,,,,,,
2021-01-07 23:00:00,DK2,366.839996,2021-01-07,25.0,34.2,94.8,126.8,236.3,,,,,,,
2021-01-07 23:00:00,DK1,366.839996,2021-01-07,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-08 00:00:00,DK1,352.480011,2021-01-08,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-08 00:00:00,DK2,352.480011,2021-01-08,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-08 01:00:00,DK2,340.579987,2021-01-08,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-08 01:00:00,DK1,340.579987,2021-01-08,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-08 02:00:00,DK1,331.130005,2021-01-08,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-08 02:00:00,DK2,331.130005,2021-01-08,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-08 03:00:00,DK1,339.910004,2021-01-08,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-08 03:00:00,DK2,339.910004,2021-01-08,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-08 04:00:00,DK2,374.429993,2021-01-08,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-08 04:00:00,DK1,374.429993,2021-01-08,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-08 05:00:00,DK1,444.209991,2021-01-08,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-08 05:00:00,DK2,444.209991,2021-01-08,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-08 06:00:00,DK2,591.890015,2021-01-08,25.0,34.2,94.8,126.8,236.3,,,,,,,
2021-01-08 06:00:00,DK1,591.890015,2021-01-08,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-08 07:00:00,DK1,770.289978,2021-01-08,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-08 07:00:00,DK2,770.289978,2021-01-08,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-08 08:00:00,DK1,801.97998,2021-01-08,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-08 08:00:00,DK2,801.97998,2021-01-08,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-08 09:00:00,DK2,798.409973,2021-01-08,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-08 09:00:00,DK1,798.409973,2021-01-08,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-08 10:00:00,DK1,775.640015,2021-01-08,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-08 10:00:00,DK2,775.640015,2021-01-08,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-08 11:00:00,DK2,743.280029,2021-01-08,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-08 11:00:00,DK1,743.280029,2021-01-08,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-08 12:00:00,DK1,708.76001,2021-01-08,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-08 12:00:00,DK2,708.76001,2021-01-08,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-08 13:00:00,DK1,689.789978,2021-01-08,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-08 13:00:00,DK2,689.789978,2021-01-08,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-08 14:00:00,DK2,709.880005,2021-01-08,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-08 14:00:00,DK1,709.880005,2021-01-08,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-08 15:00:00,DK1,706.75,2021-01-08,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-08 15:00:00,DK2,706.75,2021-01-08,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-08 16:00:00,DK2,818.349976,2021-01-08,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-08 16:00:00,DK1,818.349976,2021-01-08,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-08 17:00:00,DK1,743.580017,2021-01-08,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,1056.2
2021-01-08 17:00:00,DK2,743.580017,2021-01-08,38.4,51.0,150.10000000000002,193.89999999999998,630.7,,,,,,,
2021-01-08 18:00:00,DK2,596.049988,2021-01-08,38.4,51.0,150.10000000000002,193.89999999999998,630.7,,,,,,,
2021-01-08 18:00:00,DK1,596.049988,2021-01-08,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,1056.2
2021-01-08 19:00:00,DK1,477.910004,2021-01-08,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,1056.2
2021-01-08 19:00:00,DK2,477.910004,2021-01-08,38.4,51.0,150.10000000000002,193.89999999999998,630.7,,,,,,,
2021-01-08 20:00:00,DK2,442.130005,2021-01-08,25.0,34.2,94.8,126.8,236.3,,,,,,,
2021-01-08 20:00:00,DK1,442.130005,2021-01-08,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-08 21:00:00,DK1,418.25,2021-01-08,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-08 21:00:00,DK2,418.25,2021-01-08,25.0,34.2,94.8,126.8,236.3,,,,,,,
2021-01-08 22:00:00,DK1,384.98999,2021-01-08,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-08 22:00:00,DK2,384.98999,2021-01-08,25.0,34.2,94.8,126.8,236.3,,,,,,,
2021-01-08 23:00:00,DK2,376.859985,2021-01-08,25.0,34.2,94.8,126.8,236.3,,,,,,,
2021-01-08 23:00:00,DK1,376.859985,2021-01-08,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-09 00:00:00,DK1,361.470001,2021-01-09,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-09 00:00:00,DK2,361.470001,2021-01-09,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-09 01:00:00,DK2,357.149994,2021-01-09,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-09 01:00:00,DK1,357.149994,2021-01-09,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-09 02:00:00,DK1,366.299988,2021-01-09,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-09 02:00:00,DK2,366.299988,2021-01-09,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-09 03:00:00,DK1,369.130005,2021-01-09,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-09 03:00:00,DK2,369.130005,2021-01-09,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-09 04:00:00,DK2,355.290009,2021-01-09,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-09 04:00:00,DK1,355.290009,2021-01-09,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-09 05:00:00,DK1,368.679993,2021-01-09,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-09 05:00:00,DK2,368.679993,2021-01-09,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-09 06:00:00,DK2,400.290009,2021-01-09,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-09 06:00:00,DK1,400.290009,2021-01-09,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-09 07:00:00,DK1,444.769989,2021-01-09,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-09 07:00:00,DK2,444.769989,2021-01-09,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-09 08:00:00,DK1,497.720001,2021-01-09,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-09 08:00:00,DK2,497.720001,2021-01-09,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-09 09:00:00,DK2,503.600006,2021-01-09,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-09 09:00:00,DK1,503.600006,2021-01-09,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-09 10:00:00,DK1,505.76001,2021-01-09,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-09 10:00:00,DK2,505.76001,2021-01-09,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-09 11:00:00,DK2,498.390015,2021-01-09,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-09 11:00:00,DK1,498.390015,2021-01-09,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-09 12:00:00,DK1,465.070007,2021-01-09,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-09 12:00:00,DK2,465.070007,2021-01-09,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-09 13:00:00,DK2,446.26001,2021-01-09,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-09 13:00:00,DK1,446.26001,2021-01-09,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-09 14:00:00,DK1,446.26001,2021-01-09,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-09 14:00:00,DK2,446.26001,2021-01-09,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-09 15:00:00,DK1,466.929993,2021-01-09,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-09 15:00:00,DK2,466.929993,2021-01-09,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-09 16:00:00,DK1,520.039978,2021-01-09,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-09 16:00:00,DK2,520.039978,2021-01-09,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-09 17:00:00,DK1,535.429993,2021-01-09,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,1056.2
2021-01-09 17:00:00,DK2,535.429993,2021-01-09,12.5,18.0,45.1,64.0,630.7,,,,,,,
2021-01-09 18:00:00,DK2,512.820007,2021-01-09,12.5,18.0,45.1,64.0,630.7,,,,,,,
2021-01-09 18:00:00,DK1,512.820007,2021-01-09,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,1056.2
2021-01-09 19:00:00,DK1,466.040009,2021-01-09,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,1056.2
2021-01-09 19:00:00,DK2,466.040009,2021-01-09,12.5,18.0,45.1,64.0,630.7,,,,,,,
2021-01-09 20:00:00,DK2,410.480011,2021-01-09,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-09 20:00:00,DK1,400.51001,2021-01-09,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-09 21:00:00,DK1,402.600006,2021-01-09,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-09 21:00:00,DK2,402.600006,2021-01-09,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-09 22:00:00,DK2,334.170013,2021-01-09,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-09 22:00:00,DK1,334.170013,2021-01-09,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-09 23:00:00,DK1,288.859985,2021-01-09,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
